ID,Timestamp,ชั้น,เบอร์,หมวดงาน,หัวข้อ,ไฟล์,URL,สถานที่,Dynamic Fields,Combination,,,,
1760265091545-ouewifs7k,12/10/2568 17:31:31,-,C29,งานเสา,รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง,--C29-รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง-2025-10-12T10-31-27-604Z.jpg,https://drive.google.com/file/d/1Utwy__KKFCTBowSf0emwO6Q2E1hpSbS_/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C29"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265098930-unr6dzy2n,12/10/2568 17:31:38,-,C29,งานเสา,รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง,--C29-รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง-2025-10-12T10-31-34-669Z.jpg,https://drive.google.com/file/d/18EH-3uhoutko2DeL75GBUvdHOREjRXjJ/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C29"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265108159-54pl7uifg,12/10/2568 17:31:48,-,C29,งานเสา,จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต,--C29-จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต-2025-10-12T10-31-42-005Z.jpg,https://drive.google.com/file/d/11XSj_ZcfU_baXLAdoqgQsaB-O3aCFq7L/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C29"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265115390-4vc8a62k8,12/10/2568 17:31:55,-,C29,งานเสา,รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก,--C29-รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก-2025-10-12T10-31-51-232Z.jpg,https://drive.google.com/file/d/1gJzCbhcg2LFNUZE6dJrZmE00KK8_fjXp/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C29"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265126561-gitapyvhx,12/10/2568 17:32:06,-,C29,งานเสา,รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ,--C29-รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ-2025-10-12T10-32-02-706Z.jpg,https://drive.google.com/file/d/1xmk2_DmgMM-wwQ5jxpkuS6tc7oBRS9OQ/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C29"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265138065-bc7t2yx1r,12/10/2568 17:32:18,-,C29,งานเสา,รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง,--C29-รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง-2025-10-12T10-32-09-702Z.jpg,https://drive.google.com/file/d/1L4tiaB0vyrsTAHmfD96vMT9J_TgoTEDA/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C29"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265145120-gvi0dlai9,12/10/2568 17:32:25,-,C29,งานเสา,รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง,--C29-รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง-2025-10-12T10-32-21-178Z.jpg,https://drive.google.com/file/d/1XkzRamE_d0fbg0VFgaTpLdHUuriUBVL0/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C29"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265152626-5t5dmmfkz,12/10/2568 17:32:32,-,C29,งานเสา,จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต,--C29-จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต-2025-10-12T10-32-28-415Z.jpg,https://drive.google.com/file/d/1lf5Lzu1cKxVlg0maYYcbuB3f2Cv4wAjb/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C29"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265161942-1qjqgl6zx,12/10/2568 17:32:41,-,C29,งานเสา,รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก,--C29-รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก-2025-10-12T10-32-35-861Z.jpg,https://drive.google.com/file/d/1OSfWTYT2n499QleJJcSzVsqMfPdZLKs9/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C29"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265250165-4glnttn1v,12/10/2568 17:34:10,-,C34,งานเสา,รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ,--C34-รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ-2025-10-12T10-34-06-126Z.jpg,https://drive.google.com/file/d/1-u4EqbHaV8sSf814F3zAS2cOFJf0VGPg/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C34"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265257496-jolovh49m,12/10/2568 17:34:17,-,C34,งานเสา,รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง,--C34-รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง-2025-10-12T10-34-13-338Z.jpg,https://drive.google.com/file/d/1CEGc-PDTXgOQe9yPhXSK7kQn-MGMnCIw/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C34"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265264693-kjlievebd,12/10/2568 17:34:24,-,C34,งานเสา,รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง,--C34-รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง-2025-10-12T10-34-20-820Z.jpg,https://drive.google.com/file/d/1qeQaHyRW7eVrXatu8-kgPOFqjhvK2B3a/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C34"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265273778-mwsbynapg,12/10/2568 17:34:33,-,C34,งานเสา,จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต,--C34-จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต-2025-10-12T10-34-27-881Z.jpg,https://drive.google.com/file/d/1BneINhUCrXuDULNPGYKMqTJYUGUkNZM4/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C34"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265281112-33lovc779,12/10/2568 17:34:41,-,C34,งานเสา,รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก,--C34-รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก-2025-10-12T10-34-36-974Z.jpg,https://drive.google.com/file/d/1syE5rxpS5igzofDbuyWSnmiDHmVd3QtF/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C34"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265407332-ga3okwo2q,12/10/2568 17:36:47,-,C30,งานเสา,รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ,--C30-รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ-2025-10-12T10-36-41-285Z.jpg,https://drive.google.com/file/d/1XB7ler4OWOZJYRr4-JbnYHCRuuW9MJj4/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C30"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265414828-4j4f6licu,12/10/2568 17:36:54,-,C30,งานเสา,รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง,--C30-รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง-2025-10-12T10-36-50-719Z.jpg,https://drive.google.com/file/d/1H_60uixhXg4SchjyhVS8MdNqQUMupaHm/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C30"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265422279-mk1q0pk7c,12/10/2568 17:37:02,-,C30,งานเสา,รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง,--C30-รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง-2025-10-12T10-36-58-083Z.jpg,https://drive.google.com/file/d/1gH4hdgNdBwHh3HM6CNom3z93A9K7XSqZ/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C30"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265429648-wyo5g0mlc,12/10/2568 17:37:09,-,C30,งานเสา,จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต,--C30-จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต-2025-10-12T10-37-05-652Z.jpg,https://drive.google.com/file/d/1WNu8Rd7UhA4JAw1WIr1cJgTSGToj-vyP/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C30"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265437043-gybrljlip,12/10/2568 17:37:17,-,C30,งานเสา,รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก,--C30-รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก-2025-10-12T10-37-12-957Z.jpg,https://drive.google.com/file/d/1IclkY4lUDS9LI2cVzcKuaO7K5UD14Ifl/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C30"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265562048-uyc96jesl,12/10/2568 17:39:22,-,C10,งานเสา,รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ,--C10-รูปแสดงภาพโดยรวมของเสาก่อนปิดแบบ-2025-10-12T10-39-16-317Z.jpg,https://drive.google.com/file/d/1BcH2V6qrOjRGF-Xh1apfnBdPkyYmruJ7/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C10"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265571806-2pw34o2nu,12/10/2568 17:39:31,-,C10,งานเสา,รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง,--C10-รูปแสดงระยะเหล็กปลอกช่วงเกิน0.80ม.-1.20ม.จากพื้นโครงสร้าง-2025-10-12T10-39-25-545Z.jpg,https://drive.google.com/file/d/13Ix-WR_p7rvGlXHXNlMdWcwACMeybWLO/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C10"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265579085-owglu9nmy,12/10/2568 17:39:39,-,C10,งานเสา,รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง,--C10-รูปแสดงจุดทาบหรือจุดต่อเสาที่สูงจากพื้นโครงสร้าง-2025-10-12T10-39-35-059Z.jpg,https://drive.google.com/file/d/1W96sYnHq0zjwNsTxVykYHvaHMVVbZpog/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C10"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265586628-jm4dyqbvj,12/10/2568 17:39:46,-,C10,งานเสา,จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต,--C10-จุดรอยต่อพื้นโครงสร้างบริเวณในเสาและรอบเสาที่จะเทคอนกรีต-2025-10-12T10-39-42-348Z.jpg,https://drive.google.com/file/d/1E5V5qFKenQ1kzTcUKGJAT6YJOFefC4RN/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C10"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760265593855-39ngc13g0,12/10/2568 17:39:53,-,C10,งานเสา,รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก,--C10-รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก-2025-10-12T10-39-49-738Z.jpg,https://drive.google.com/file/d/1RGkdwe_mudcjfDYZ90PPoM2vffLwyGlV/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C10"",""ชั้น"":""ชั้น 3"",""Gridline"":""ชั้น 3A โซน 1""}",,,,,
1760435993886-epvxqes1u,14/10/2568 16:59:53,-,ชั้น 3A โซน 2,งานพื้นคอนกรีตอัดแรง [PTS],รูปแสดง การติดตั้งเหล็กพื้นบริเวณ Pour Strip,--ชั้น 3A โซน 2-รูปแสดง การติดตั้งเหล็กพื้นบริเวณ Pour Strip-2025-10-14T09-59-47-193Z.jpg,https://drive.google.com/file/d/1WQu0NKAueZeWcVdy-3LG4RJdz8NpKyFI/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""งานพื้นคอนกรีตอัดแรง [PTS]เบอร์"":""ชั้น 3A โซน 2""}",,,,,
1760436003239-d4kfqg8n8,14/10/2568 17:00:03,-,ชั้น 3A โซน 2,งานพื้นคอนกรีตอัดแรง [PTS],รูปแสดง ขนาดและจำนวนเหล็กเสริมทั่วไปของพื้นอัดแรง,--ชั้น 3A โซน 2-รูปแสดง ขนาดและจำนวนเหล็กเสริมทั่วไปของพื้นอัดแรง-2025-10-14T09-59-57-580Z.jpg,https://drive.google.com/file/d/1EtA_ixrYwl7fKPzCOJ9Gg507gdBDxRBi/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""งานพื้นคอนกรีตอัดแรง [PTS]เบอร์"":""ชั้น 3A โซน 2""}",,,,,
1760436010684-8gu31iipt,14/10/2568 17:00:10,-,ชั้น 3A โซน 2,งานพื้นคอนกรีตอัดแรง [PTS],"รูปแสดง ขนาดและจำนวนเหล็กเสริมบริเวณหัวเสาล่าง-บน,แกนX,Yของพื้นอัดแรง","--ชั้น 3A โซน 2-รูปแสดง ขนาดและจำนวนเหล็กเสริมบริเวณหัวเสาล่าง-บน,แกนX,Yของพื้นอัดแรง-2025-10-14T10-00-06-242Z.jpg",https://drive.google.com/file/d/1jiRG3NgNjKyf2VDVSJNvqe00qsQawACA/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""งานพื้นคอนกรีตอัดแรง [PTS]เบอร์"":""ชั้น 3A โซน 2""}",,,,,
1760436018373-th7fn3xx2,14/10/2568 17:00:18,-,ชั้น 3A โซน 2,งานพื้นคอนกรีตอัดแรง [PTS],รูปแสดง  เหล็กเสริมรับหัวAnchorageและDead end,--ชั้น 3A โซน 2-รูปแสดง  เหล็กเสริมรับหัวAnchorageและDead end-2025-10-14T10-00-13-865Z.jpg,https://drive.google.com/file/d/1ZNup2h7Aq7z7uKHKH9fBVYdXxEBhJkcX/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""งานพื้นคอนกรีตอัดแรง [PTS]เบอร์"":""ชั้น 3A โซน 2""}",,,,,
1760436098295-xbcp902o2,14/10/2568 17:01:38,-,ชั้น 3A โซน 1,งานพื้นคอนกรีตอัดแรง [PTS],รูปแสดง  ดึงลวดอัดแรงพื้นและค่าที่อ่านได้,--ชั้น 3A โซน 1-รูปแสดง  ดึงลวดอัดแรงพื้นและค่าที่อ่านได้-2025-10-14T10-01-33-940Z.jpg,https://drive.google.com/file/d/1Wcz70AuqsgyuWXeSSdUlFSmZ23rSVBWy/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""งานพื้นคอนกรีตอัดแรง [PTS]เบอร์"":""ชั้น 3A โซน 1""}",,,,,
1760485540257-vlp7awafy,15/10/2568 06:45:40,-,ชั้น 3A โซน 2,งานพื้นคอนกรีตอัดแรง [PTS],รูปแสดง  การติดตั้งพื้น Post-tension ทั่วไปก่อนเทคอนกรีต,--ชั้น 3A โซน 2-รูปแสดง  การติดตั้งพื้น Post-tension ทั่วไปก่อนเทคอนกรีต-2025-10-14T23-45-33-907Z.jpg,https://drive.google.com/file/d/1kl97corJmBSxj0Nwqf0DUXyoENIkEWly/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""งานพื้นคอนกรีตอัดแรง [PTS]เบอร์"":""ชั้น 3A โซน 2""}",,,,,
1760485548068-7kzypq84x,15/10/2568 06:45:48,-,ชั้น 3A โซน 2,งานพื้นคอนกรีตอัดแรง [PTS],รูปแสดง  แสดงการเสริมเหล็กกันร้าวบริเวณBlockout และSleeve ท่อของห้องน้ำ,--ชั้น 3A โซน 2-รูปแสดง  แสดงการเสริมเหล็กกันร้าวบริเวณBlockout และSleeve ท่อของห้องน้ำ-2025-10-14T23-45-42-963Z.jpg,https://drive.google.com/file/d/1gThu2QyMsS_ifw-TekJcxksm9PGfleyc/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""งานพื้นคอนกรีตอัดแรง [PTS]เบอร์"":""ชั้น 3A โซน 2""}",,,,,
1760490516776-gkaxs75id,15/10/2568 08:08:36,-,ชั้น 3A โซน 2,งานพื้นคอนกรีตอัดแรง [PTS],รูปแสดง การเช็ค Slump Concrete,--ชั้น 3A โซน 2-รูปแสดง การเช็ค Slump Concrete-2025-10-15T01-08-29-705Z.jpg,https://drive.google.com/file/d/1CsRwV6mI6n57UycoS5zNHMjwYh7cIHpT/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""งานพื้นคอนกรีตอัดแรง [PTS]เบอร์"":""ชั้น 3A โซน 2""}",,,,,
1760490524648-cubuwchww,15/10/2568 08:08:44,-,ชั้น 3A โซน 2,งานพื้นคอนกรีตอัดแรง [PTS],รูปแสดง  ตรวจสอบกำลังอัดของคอนกรีตจากบิลปูน,--ชั้น 3A โซน 2-รูปแสดง  ตรวจสอบกำลังอัดของคอนกรีตจากบิลปูน-2025-10-15T01-08-40-205Z.jpg,https://drive.google.com/file/d/1gcUkBu1KT-ZWv_UENjgkE3pFCI-km2Gz/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""งานพื้นคอนกรีตอัดแรง [PTS]เบอร์"":""ชั้น 3A โซน 2""}",,,,,
1760595727832-hkxd9r0ti,16/10/2568 13:22:07,-,C34,งานเสา,รูปแสดงการตรวจSLUMP,--C34-รูปแสดงการตรวจSLUMP-2025-10-16T06-22-03-254Z.jpg,https://drive.google.com/file/d/1gEIUy2jXk5UESVUyMwZHbu5D51tkyjXa/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C34"",""ชั้น"":""ชั้น .1"",""Gridline"":""19/Y""}",,,,,
1760595736952-x7lufo9jr,16/10/2568 13:22:16,-,C34,งานเสา,รูปแสดงบิลปูนคอนกรีต,--C34-รูปแสดงบิลปูนคอนกรีต-2025-10-16T06-22-12-411Z.jpg,https://drive.google.com/file/d/1HkE4wjFtsBztqjdZKFCkaux9AmJA4UgG/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C34"",""ชั้น"":""ชั้น .1"",""Gridline"":""19/Y""}",,,,,
1760595745005-2idac3oid,16/10/2568 13:22:25,-,C34,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C34-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-10-16T06-22-20-779Z.jpg,https://drive.google.com/file/d/13F-kVdcLGsMBX4GzSMw0LmCJDui3R-5q/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C34"",""ชั้น"":""ชั้น .1"",""Gridline"":""19/Y""}",,,,,
1760595795316-ksu6fbx0e,16/10/2568 13:23:15,-,C28,งานเสา,รูปแสดงการตรวจSLUMP,--C28-รูปแสดงการตรวจSLUMP-2025-10-16T06-23-09-626Z.jpg,https://drive.google.com/file/d/1ZpE5N5mEhaavC365tj5JXnK8dTkWfYn9/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C28"",""ชั้น"":""ชั้น .1"",""Gridline"":""19/U""}",,,,,
1760595806174-4w9pwkxls,16/10/2568 13:23:26,-,C28,งานเสา,รูปแสดงบิลปูนคอนกรีต,--C28-รูปแสดงบิลปูนคอนกรีต-2025-10-16T06-23-19-847Z.jpg,https://drive.google.com/file/d/1DS8P0-hHUqlgZRMOTu0XwhJ93gBYGQuh/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C28"",""ชั้น"":""ชั้น .1"",""Gridline"":""19/U""}",,,,,
1760595814506-3bb1bmk28,16/10/2568 13:23:34,-,C28,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C28-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-10-16T06-23-29-824Z.jpg,https://drive.google.com/file/d/1qWuvyipqdf-z_U522VCto4Oe8SyH_PuP/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C28"",""ชั้น"":""ชั้น .1"",""Gridline"":""19/U""}",,,,,
1760595978273-ux0czw2j3,16/10/2568 13:26:18,-,C35,งานเสา,รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก,--C35-รูปแสดงขนาดเหล็ก/รหัสเหล็กและSDข้างเหล็กเส้นของเหล็กหลัก-2025-10-16T06-26-13-245Z.jpg,https://drive.google.com/file/d/108YK9IZBFh_ChLLimSbg2mQabRN6V-3u/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C35"",""ชั้น"":""ชั้น .1"",""Gridline"":""W/22""}",,,,,
1760595986135-ng587y1nb,16/10/2568 13:26:26,-,C35,งานเสา,รูปแสดงการตรวจSLUMP,--C35-รูปแสดงการตรวจSLUMP-2025-10-16T06-26-21-943Z.jpg,https://drive.google.com/file/d/1z6GAxG7hFdVtXxkdzG7Yl2Qia4HlWqxi/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C35"",""ชั้น"":""ชั้น .1"",""Gridline"":""W/22""}",,,,,
1760595996145-ns0r0hwgu,16/10/2568 13:26:36,-,C35,งานเสา,รูปแสดงบิลปูนคอนกรีต,--C35-รูปแสดงบิลปูนคอนกรีต-2025-10-16T06-26-29-708Z.jpg,https://drive.google.com/file/d/1Ur9dyWdCTY6kP1g9X35OrHijNtgO1HvM/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C35"",""ชั้น"":""ชั้น .1"",""Gridline"":""W/22""}",,,,,
1760596004234-w3fvu9pfd,16/10/2568 13:26:44,-,C35,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C35-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-10-16T06-26-40-089Z.jpg,https://drive.google.com/file/d/1MFT-55VnkgAjTerqNSTpyqfaj97zbwZz/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C35"",""ชั้น"":""ชั้น .1"",""Gridline"":""W/22""}",,,,,
1760596026924-szzthf5lo,16/10/2568 13:27:06,-,C36,งานเสา,รูปแสดงการตรวจSLUMP,--C36-รูปแสดงการตรวจSLUMP-2025-10-16T06-27-02-600Z.jpg,https://drive.google.com/file/d/14g4L5dMEgtautyCCMOdCgnYsF-BQvqnc/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C36"",""ชั้น"":""ชั้น .1"",""Gridline"":""Y/23""}",,,,,
1760596037602-jh0coa3cc,16/10/2568 13:27:17,-,C36,งานเสา,รูปแสดงบิลปูนคอนกรีต,--C36-รูปแสดงบิลปูนคอนกรีต-2025-10-16T06-27-10-764Z.jpg,https://drive.google.com/file/d/1B6HQrMbm3RAYmV7ZDF0EyS2eLwjWEh_q/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C36"",""ชั้น"":""ชั้น .1"",""Gridline"":""Y/23""}",,,,,
1760596046167-k1it6r4xf,16/10/2568 13:27:26,-,C36,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C36-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-10-16T06-27-21-656Z.jpg,https://drive.google.com/file/d/19pcJ5H1lFpROCutcHmts8f2_EK7pYjwY/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C36"",""ชั้น"":""ชั้น .1"",""Gridline"":""Y/23""}",,,,,
1760596105567-hrflub2r7,16/10/2568 13:28:25,-,C37,งานเสา,รูปแสดงการตรวจSLUMP,--C37-รูปแสดงการตรวจSLUMP-2025-10-16T06-28-21-694Z.jpg,https://drive.google.com/file/d/17KgQTO5hOQDFmGPGI-F6P3fE6tZkpCD3/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C37"",""ชั้น"":""ชั้น .1"",""Gridline"":""U/23""}",,,,,
1760596114256-n1l0ushno,16/10/2568 13:28:34,-,C37,งานเสา,รูปแสดงบิลปูนคอนกรีต,--C37-รูปแสดงบิลปูนคอนกรีต-2025-10-16T06-28-29-590Z.jpg,https://drive.google.com/file/d/13wshH_G_5l3kzukDYqKFL4jJ38ZoAWB0/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C37"",""ชั้น"":""ชั้น .1"",""Gridline"":""U/23""}",,,,,
1760596123853-mw7b8wwxf,16/10/2568 13:28:43,-,C37,งานเสา,รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ,--C37-รูปแสดงผิวคอนกรีตหลังรื้อไม้แบบ-2025-10-16T06-28-37-781Z.jpg,https://drive.google.com/file/d/1_PCGG7DT6MGopT71FNRGSvxVe1r0ffKb/view,แนบจากแกลลอรี,"{""อาคาร"":""-"",""เสาเบอร์"":""C37"",""ชั้น"":""ชั้น .1"",""Gridline"":""U/23""}",,,,,
